Source,Content,EventId,EventTemplate
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 335 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 336 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 337 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 338 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 339 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 340 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 341 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 342 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 343 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 344 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 345 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 346 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 347 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 348 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 349 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 350 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 351 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 352 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 353 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 354 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 355 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 356 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
HealthApp,onExtend:1514038530000 14 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,onReceive action: android.intent.action.SCREEN_ON,E1166,onReceive action: android.intent.action.SCREEN_ON
HealthApp,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E1191,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
HealthApp,setTodayTotalDetailSteps=1514038440000##7007##548365##8661##12361##27173954,E1268,setTodayTotalDetailSteps=<*>
HealthApp,calculateAltitudeWithCache totalAltitude=240,E886,calculateAltitudeWithCache totalAltitude=<*>
HealthApp,onExtend:1514038530000 0 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,onExtend:1514038530000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7008##548365##8661##12456##27174269,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038531000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7009##548365##8661##12551##27174951,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038531000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7011##548365##8661##12646##27175461,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038532000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7012##548365##8661##12741##27176464,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038533000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7013##548365##8661##12836##27176966,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7014##548365##8661##12931##27177463,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038534000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7015##548365##8661##13026##27177962,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038535000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13121##27179330,E1268,setTodayTotalDetailSteps=<*>
HealthApp,isScreenOn true,E1084,isScreenOn <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13216##27179417,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038536000 0 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,onExtend:1514038536000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7018##548365##8661##13311##27179732,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7019##548365##8661##13406##27180468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038537000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7020##548365##8661##13501##27180976,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038538000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7021##548365##8661##13596##27181971,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038539000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038540000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038541000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038542000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038543000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038544000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038545000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038546000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038547000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038548000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038549000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038550000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038551000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038552000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038553000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038554000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038555000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038556000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038558000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038560000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038561000 0 0 0,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038639000 0 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038641000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038642000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038643000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038644000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038645000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038645000 3 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038648000 0 0 0,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038665000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038666000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038667000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038668000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038668000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038669000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038670000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038671000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038671000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038672000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038673000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038674000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038675000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038676000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038677000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038678000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038678000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038680000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038682000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038683000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038686000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038686000 0 0 0,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038748000 3 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038749000 5 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038749000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038750000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038751000 2 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038752000 3 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038752000 4 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038753000 1 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038755000 14 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038756000 0 0 0,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,E1268,setTodayTotalDetailSteps=<*>
HealthApp,onExtend:1514038756000 6 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,onExtend:1514038798000 0 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,E1268,setTodayTotalDetailSteps=<*>
HealthApp,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,E1268,setTodayTotalDetailSteps=<*>
HealthApp,flushTempCacheToDB by stand,E994,flushTempCacheToDB by stand
HealthApp,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,E224,Alarm uploadStaticsToDB totalSteps=<*>:<*>:<*>:<*>
HealthApp,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",E1318,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
HealthApp,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",E1318,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
HealthApp,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",E1318,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
HealthApp,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",E1318,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
HealthApp,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",E1318,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
HealthApp,onExtend:1514038799000 3 0 4,E1159,onExtend:<*> <*> <*> <*>
HealthApp,insertHiHealthData() checkAppType  0 appID = 1,E1071,insertHiHealthData() checkAppType <*> appID = <*>
HealthApp,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",E1073,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>"
HealthApp,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",E1241,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
HealthApp,"new date =20171223, type=40002,7163.0,old=6983.0",E1142,"new date =<*>, type=<*>,<*>,old=<*>"
HealthApp,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",E1241,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
HealthApp,"new date =20171223, type=40003,153367.0,old=210654.54000000004",E1142,"new date =<*>, type=<*>,<*>,old=<*>"
HealthApp,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",E1241,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
HealthApp,"new date =20171223, type=40005,240.0,old=330.0",E1142,"new date =<*>, type=<*>,<*>,old=<*>"
HealthApp,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",E1241,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
HealthApp,"new date =20171223, type=40004,5112.0,old=4985.0",E1142,"new date =<*>, type=<*>,<*>,old=<*>"
HealthApp,"bulkSaveDetailHiHealthData() size = 4,totalTime = 30",E883,"bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>"
HealthApp,startListenerChange subscribeList = [1],E1285,startListenerChange subscribeList = [<*>]
HealthApp,insertHiHealthData() end totalTime = 45,E1072,insertHiHealthData() end totalTime = <*>
HealthApp,checkInsertStatus stepSum or calorieSum is enough,E901,checkInsertStatus stepSum or calorieSum is enough
HealthApp,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",E899,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
HealthApp,"startInsertSportSync first 500 steps sync,do all sync",E1283,"startInsertSportSync first <*> steps sync,do all sync"
HealthApp,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E1286,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
HealthApp,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0",E1073,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>"
HealthApp,initDataPrivacy the dataPrivacy is true,E1062,initDataPrivacy the dataPrivacy is <*>
HealthApp,initUserPrivacy the userPrivacy is true,E1065,initUserPrivacy the userPrivacy is <*>
